HETATM,Atom_num,Atom_name,Residual_name,Bound,Residual_num,x,y,z,Atom_type,Residual_accurate_name,Lineage,shift,trust,Ac_component,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,31,C6,RAM,A,2,-1.625,4.496,-0.769,C,a-L-Rhap,3,17.6,45,0,a,l,rhap,rha,P
HETATM,32,C5,RAM,A,2,-0.578,3.406,-0.555,C,a-L-Rhap,3,69.8,45,0,a,l,rhap,rha,P
HETATM,33,O5,RAM,A,2,-1.276,2.17,-0.451,O,a-L-Rhap,3,-1.0,-1,0,a,l,rhap,rha,P
HETATM,34,C1,RAM,A,2,-0.413,1.044,-0.239,C,a-L-Rhap,3,102.1,45,0,a,l,rhap,rha,P
HETATM,35,C2,RAM,A,2,0.404,1.215,1.051,C,a-L-Rhap,3,79.2,45,0,a,l,rhap,rha,P
HETATM,36,O2,RAM,A,2,-0.47,1.269,2.198,O,a-L-Rhap,3,-1.0,-1,0,a,l,rhap,rha,P
HETATM,37,C3,RAM,A,2,1.232,2.516,1.003,C,a-L-Rhap,3,80.5,45,0,a,l,rhap,rha,P
HETATM,38,O3,RAM,A,2,1.908,2.576,2.281,O,a-L-Rhap,3,-1.0,-1,0,a,l,rhap,rha,P
HETATM,39,C4,RAM,A,2,0.316,3.718,0.667,C,a-L-Rhap,3,71.4,45,0,a,l,rhap,rha,P
HETATM,40,O4,RAM,A,2,1.092,4.896,0.37,O,a-L-Rhap,3,-1.0,-1,0,a,l,rhap,rha,P
HETATM,41,H6,RAM,A,2,-2.301,4.564,0.09,H,a-L-Rhap,3,1.32,53,0,a,l,rhap,rha,P
HETATM,42,H61,RAM,A,2,-1.161,5.472,-0.93,H,a-L-Rhap,3,-1.0,-1,0,a,l,rhap,rha,P
HETATM,43,H62,RAM,A,2,-2.249,4.265,-1.639,H,a-L-Rhap,3,-1.0,-1,0,a,l,rhap,rha,P
HETATM,44,H5,RAM,A,2,0.039,3.381,-1.462,H,a-L-Rhap,3,3.77,53,0,a,l,rhap,rha,P
HETATM,45,H1,RAM,A,2,-1.096,0.195,-0.128,H,a-L-Rhap,3,5.07,53,0,a,l,rhap,rha,P
HETATM,46,H2,RAM,A,2,1.115,0.385,1.166,H,a-L-Rhap,3,4.46,53,0,a,l,rhap,rha,P
HETATM,47,H3,RAM,A,2,1.994,2.415,0.223,H,a-L-Rhap,3,4.02,53,0,a,l,rhap,rha,P
HETATM,48,H4,RAM,A,2,-0.296,3.952,1.545,H,a-L-Rhap,3,3.67,53,0,a,l,rhap,rha,P
HETATM,49,H4O,RAM,A,2,1.354,4.865,-0.566,H,a-L-Rhap,3,-1.0,-1,0,a,l,rhap,rha,P
HETATM,50,C1,BGC,A,3,2.827,3.646,2.52,C,b-D-Glcp,"3,3",105.3,88,0,b,d,glcp,glc,P
HETATM,51,O5,BGC,A,3,2.105,4.837,2.799,O,b-D-Glcp,"3,3",-1.0,-1,0,b,d,glcp,glc,P
HETATM,52,C5,BGC,A,3,2.897,5.988,3.102,C,b-D-Glcp,"3,3",77.1,88,0,b,d,glcp,glc,P
HETATM,53,C6,BGC,A,3,1.912,7.164,3.186,C,b-D-Glcp,"3,3",62.1,88,0,b,d,glcp,glc,P
HETATM,54,O6,BGC,A,3,1.218,7.332,1.947,O,b-D-Glcp,"3,3",-1.0,-1,0,b,d,glcp,glc,P
HETATM,55,C4,BGC,A,3,3.985,6.254,2.046,C,b-D-Glcp,"3,3",71.3,88,0,b,d,glcp,glc,P
HETATM,56,O4,BGC,A,3,4.889,7.298,2.443,O,b-D-Glcp,"3,3",-1.0,-1,0,b,d,glcp,glc,P
HETATM,57,C3,BGC,A,3,4.81,4.992,1.799,C,b-D-Glcp,"3,3",77.3,88,0,b,d,glcp,glc,P
HETATM,58,O3,BGC,A,3,5.749,5.212,0.732,O,b-D-Glcp,"3,3",-1.0,-1,0,b,d,glcp,glc,P
HETATM,59,C2,BGC,A,3,3.907,3.82,1.431,C,b-D-Glcp,"3,3",74.9,88,0,b,d,glcp,glc,P
HETATM,60,O2,BGC,A,3,4.711,2.638,1.296,O,b-D-Glcp,"3,3",-1.0,-1,0,b,d,glcp,glc,P
HETATM,61,H1,BGC,A,3,3.336,3.356,3.448,H,b-D-Glcp,"3,3",4.66,86,0,b,d,glcp,glc,P
HETATM,62,H5,BGC,A,3,3.358,5.853,4.09,H,b-D-Glcp,"3,3",3.47,86,0,b,d,glcp,glc,P
HETATM,63,H6,BGC,A,3,1.155,6.972,3.955,H,b-D-Glcp,"3,3",3.71,86,0,b,d,glcp,glc,P
HETATM,64,H61,BGC,A,3,2.425,8.1,3.425,H,b-D-Glcp,"3,3",3.93,-1,0,b,d,glcp,glc,P
HETATM,65,H6O,BGC,A,3,0.986,6.429,1.633,H,b-D-Glcp,"3,3",-1.0,-1,0,b,d,glcp,glc,P
HETATM,66,H4,BGC,A,3,3.54,6.569,1.094,H,b-D-Glcp,"3,3",3.37,86,0,b,d,glcp,glc,P
HETATM,67,H4O,BGC,A,3,5.177,7.135,3.36,H,b-D-Glcp,"3,3",-1.0,-1,0,b,d,glcp,glc,P
HETATM,68,H3,BGC,A,3,5.418,4.747,2.679,H,b-D-Glcp,"3,3",3.49,86,0,b,d,glcp,glc,P
HETATM,69,H3O,BGC,A,3,6.071,6.131,0.853,H,b-D-Glcp,"3,3",-1.0,-1,0,b,d,glcp,glc,P
HETATM,70,H2,BGC,A,3,3.47,4.005,0.447,H,b-D-Glcp,"3,3",3.31,86,0,b,d,glcp,glc,P
HETATM,71,H2O,BGC,A,3,5.471,2.901,0.738,H,b-D-Glcp,"3,3",-1.0,-1,0,b,d,glcp,glc,P
HETATM,72,C1,BGC,A,4,-0.758,-0.021,2.736,C,b-D-Glcp,"3,2",105.2,87,0,b,d,glcp,glc,P
HETATM,73,O5,BGC,A,4,-2.153,-0.078,3.043,O,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,74,C5,BGC,A,4,-2.549,-1.361,3.571,C,b-D-Glcp,"3,2",77.0,87,0,b,d,glcp,glc,P
HETATM,75,C6,BGC,A,4,-4.056,-1.277,3.851,C,b-D-Glcp,"3,2",61.8,87,0,b,d,glcp,glc,P
HETATM,76,O6,BGC,A,4,-4.341,-0.133,4.667,O,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,77,C4,BGC,A,4,-1.764,-1.71,4.849,C,b-D-Glcp,"3,2",70.6,87,0,b,d,glcp,glc,P
HETATM,78,O4,BGC,A,4,-2.044,-3.053,5.261,O,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,79,C3,BGC,A,4,-0.259,-1.575,4.604,C,b-D-Glcp,"3,2",76.7,87,0,b,d,glcp,glc,P
HETATM,80,O3,BGC,A,4,0.441,-1.774,5.843,O,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,81,C2,BGC,A,4,0.069,-0.205,4.022,C,b-D-Glcp,"3,2",74.5,87,0,b,d,glcp,glc,P
HETATM,82,O2,BGC,A,4,1.484,-0.117,3.791,O,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,83,H1,BGC,A,4,-0.53,-0.806,2.0,H,b-D-Glcp,"3,2",4.62,91,0,b,d,glcp,glc,P
HETATM,84,H5,BGC,A,4,-2.389,-2.131,2.803,H,b-D-Glcp,"3,2",3.43,91,0,b,d,glcp,glc,P
HETATM,85,H6,BGC,A,4,-4.609,-1.141,2.915,H,b-D-Glcp,"3,2",3.73,91,0,b,d,glcp,glc,P
HETATM,86,H61,BGC,A,4,-4.434,-2.175,4.349,H,b-D-Glcp,"3,2",3.88,-1,0,b,d,glcp,glc,P
HETATM,87,H6O,BGC,A,4,-3.894,0.615,4.221,H,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,88,H4,BGC,A,4,-2.048,-1.048,5.678,H,b-D-Glcp,"3,2",3.41,91,0,b,d,glcp,glc,P
HETATM,89,H4O,BGC,A,4,-1.415,-3.231,5.99,H,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,90,H3,BGC,A,4,0.093,-2.373,3.936,H,b-D-Glcp,"3,2",3.49,91,0,b,d,glcp,glc,P
HETATM,91,H3O,BGC,A,4,1.361,-1.499,5.655,H,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,92,H2,BGC,A,4,-0.172,0.578,4.753,H,b-D-Glcp,"3,2",3.34,91,0,b,d,glcp,glc,P
HETATM,93,H2O,BGC,A,4,1.627,0.783,3.422,H,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
