HETATM,Atom_num,Atom_name,Residual_name,Bound,Residual_num,x,y,z,Atom_type,Residual_accurate_name,Lineage,shift,trust,Ac_component,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,32,C1,GAL,A,2,2.228,1.259,-2.195,C,b-D-Galp,3,104.2,59,0,b,d,galp,gal,P
HETATM,33,O5,GAL,A,2,1.518,0.132,-1.672,O,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,34,C5,GAL,A,2,2.142,-1.142,-1.86,C,b-D-Galp,3,75.1,59,0,b,d,galp,gal,P
HETATM,35,C6,GAL,A,2,1.236,-2.162,-1.15,C,b-D-Galp,3,70.4,59,0,b,d,galp,gal,P
HETATM,36,O6,GAL,A,2,0.085,-2.428,-1.962,O,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,37,C4,GAL,A,2,3.559,-1.17,-1.272,C,b-D-Galp,3,69.8,59,0,b,d,galp,gal,P
HETATM,38,O4,GAL,A,2,3.518,-1.046,0.155,O,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,39,C3,GAL,A,2,4.386,-0.029,-1.858,C,b-D-Galp,3,73.8,59,0,b,d,galp,gal,P
HETATM,40,O3,GAL,A,2,5.662,0.031,-1.195,O,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,41,C2,GAL,A,2,3.692,1.33,-1.721,C,b-D-Galp,3,71.9,59,0,b,d,galp,gal,P
HETATM,42,O2,GAL,A,2,4.439,2.287,-2.496,O,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,43,H1,GAL,A,2,2.207,1.2,-3.29,H,b-D-Galp,3,4.53,20,0,b,d,galp,gal,P
HETATM,44,H5,GAL,A,2,2.168,-1.342,-2.937,H,b-D-Galp,3,3.92,20,0,b,d,galp,gal,P
HETATM,45,H6,GAL,A,2,1.76,-3.112,-1.01,H,b-D-Galp,3,3.98,20,0,b,d,galp,gal,P
HETATM,46,H61,GAL,A,2,0.925,-1.765,-0.174,H,b-D-Galp,3,4.01,-1,0,b,d,galp,gal,P
HETATM,47,H4,GAL,A,2,4.04,-2.135,-1.487,H,b-D-Galp,3,3.87,20,0,b,d,galp,gal,P
HETATM,48,H4O,GAL,A,2,4.339,-1.448,0.494,H,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,49,H3,GAL,A,2,4.594,-0.225,-2.918,H,b-D-Galp,3,3.8,20,0,b,d,galp,gal,P
HETATM,50,H3O,GAL,A,2,5.473,0.244,-0.264,H,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,51,H2,GAL,A,2,3.76,1.676,-0.685,H,b-D-Galp,3,3.68,20,0,b,d,galp,gal,P
HETATM,52,H2O,GAL,A,2,5.374,2.183,-2.232,H,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,53,C1,BGC,A,3,-1.046,-2.885,-1.202,C,b-D-Glcp,"3,6",103.8,79,0,b,d,glcp,glc,P
HETATM,54,O5,BGC,A,3,-0.661,-3.764,-0.147,O,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,55,C5,BGC,A,3,-1.794,-4.174,0.636,C,b-D-Glcp,"3,6",77.0,79,0,b,d,glcp,glc,P
HETATM,56,C6,BGC,A,3,-1.266,-4.904,1.874,C,b-D-Glcp,"3,6",61.6,79,0,b,d,glcp,glc,P
HETATM,57,O6,BGC,A,3,-0.521,-3.983,2.673,O,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,58,C4,BGC,A,3,-2.709,-5.05,-0.222,C,b-D-Glcp,"3,6",70.6,79,0,b,d,glcp,glc,P
HETATM,59,O4,BGC,A,3,-3.868,-5.482,0.497,O,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,60,C3,BGC,A,3,-3.176,-4.245,-1.44,C,b-D-Glcp,"3,6",76.5,79,0,b,d,glcp,glc,P
HETATM,61,O3,BGC,A,3,-3.899,-5.136,-2.312,O,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,62,C2,BGC,A,3,-2.013,-3.582,-2.194,C,b-D-Glcp,"3,6",73.8,79,0,b,d,glcp,glc,P
HETATM,63,O2,BGC,A,3,-2.538,-2.671,-3.169,O,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,64,H1,BGC,A,3,-1.53,-1.989,-0.783,H,b-D-Glcp,"3,6",4.5,56,0,b,d,glcp,glc,P
HETATM,65,H5,BGC,A,3,-2.323,-3.279,0.985,H,b-D-Glcp,"3,6",3.53,56,0,b,d,glcp,glc,P
HETATM,66,H6,BGC,A,3,-0.592,-5.727,1.608,H,b-D-Glcp,"3,6",3.73,56,0,b,d,glcp,glc,P
HETATM,67,H61,BGC,A,3,-2.079,-5.295,2.491,H,b-D-Glcp,"3,6",3.91,-1,0,b,d,glcp,glc,P
HETATM,68,H6O,BGC,A,3,0.199,-3.651,2.108,H,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,69,H4,BGC,A,3,-2.181,-5.943,-0.578,H,b-D-Glcp,"3,6",3.48,56,0,b,d,glcp,glc,P
HETATM,70,H4O,BGC,A,3,-3.688,-6.37,0.854,H,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,71,H3,BGC,A,3,-3.9,-3.475,-1.137,H,b-D-Glcp,"3,6",3.53,56,0,b,d,glcp,glc,P
HETATM,72,H3O,BGC,A,3,-4.685,-5.418,-1.8,H,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,73,H2,BGC,A,3,-1.46,-4.35,-2.751,H,b-D-Glcp,"3,6",3.35,56,0,b,d,glcp,glc,P
HETATM,74,H2O,BGC,A,3,-2.06,-1.825,-3.126,H,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
