HETATM,Atom_num,Atom_name,Residual_name,Bound,Residual_num,x,y,z,Atom_type,Residual_accurate_name,Lineage,shift,trust,Ac_component,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,21,C10,PDa,A,1,-1.65,-1.599,-4.187,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,22,O1,PDa,A,1,-1.847,-0.406,-3.977,O,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,23,H,PDa,A,1,1.318,-4.653,-6.24,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,24,H1,PDa,A,1,3.345,-6.025,-5.981,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,25,H54O,PDa,A,1,4.764,-6.981,-4.478,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,26,H53O,PDa,A,1,3.978,-6.164,-1.611,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,27,H2,PDa,A,1,1.028,-4.259,-1.946,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,28,H8,PDa,A,1,-3.032,-5.423,-6.343,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,29,H7O,PDa,A,1,-5.183,-5.513,-7.076,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,30,H6,PDa,A,1,-5.918,-2.238,-5.943,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,31,H5O,PDa,A,1,-3.566,-0.152,-4.333,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,32,O6,GAL,A,2,2.572,0.608,1.403,O,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,33,C6,GAL,A,2,1.876,1.355,0.395,C,b-D-Galp,3,70.4,59,0,b,d,galp,gal,P
HETATM,34,C5,GAL,A,2,0.666,0.57,-0.142,C,b-D-Galp,3,75.1,59,0,b,d,galp,gal,P
HETATM,35,O5,GAL,A,2,1.118,-0.386,-1.119,O,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,36,C1,GAL,A,2,-0.0,-0.993,-1.811,C,b-D-Galp,3,104.2,59,0,b,d,galp,gal,P
HETATM,37,C2,GAL,A,2,-0.799,-1.848,-0.798,C,b-D-Galp,3,71.9,59,0,b,d,galp,gal,P
HETATM,38,O2,GAL,A,2,-1.957,-2.485,-1.365,O,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,39,C3,GAL,A,2,-1.287,-0.942,0.341,C,b-D-Galp,3,73.8,59,0,b,d,galp,gal,P
HETATM,40,O3,GAL,A,2,-1.904,-1.768,1.347,O,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,41,C4,GAL,A,2,-0.138,-0.146,0.962,C,b-D-Galp,3,69.8,59,0,b,d,galp,gal,P
HETATM,42,O4,GAL,A,2,0.637,-1.105,1.704,O,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,43,H6,GAL,A,2,2.575,1.598,-0.413,H,b-D-Galp,3,3.98,20,0,b,d,galp,gal,P
HETATM,44,H61,GAL,A,2,1.482,2.277,0.834,H,b-D-Galp,3,4.01,-1,0,b,d,galp,gal,P
HETATM,45,H5,GAL,A,2,0.024,1.293,-0.663,H,b-D-Galp,3,3.92,20,0,b,d,galp,gal,P
HETATM,46,H1,GAL,A,2,-0.602,-0.169,-2.196,H,b-D-Galp,3,4.53,20,0,b,d,galp,gal,P
HETATM,47,H2,GAL,A,2,-0.163,-2.653,-0.406,H,b-D-Galp,3,3.68,20,0,b,d,galp,gal,P
HETATM,48,H2O,GAL,A,2,-2.442,-2.849,-0.599,H,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,49,H3,GAL,A,2,-2.062,-0.265,-0.035,H,b-D-Galp,3,3.8,20,0,b,d,galp,gal,P
HETATM,50,H3O,GAL,A,2,-1.161,-2.028,1.934,H,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,51,H4,GAL,A,2,-0.526,0.576,1.688,H,b-D-Galp,3,3.87,20,0,b,d,galp,gal,P
HETATM,52,H4O,GAL,A,2,1.544,-0.731,1.78,H,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,53,O6,BGC,A,3,2.414,5.148,3.263,O,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,54,C6,BGC,A,3,3.806,4.94,2.986,C,b-D-Glcp,"3,6",68.2,66,0,b,d,glcp,glc,P
HETATM,55,C5,BGC,A,3,4.225,3.46,2.986,C,b-D-Glcp,"3,6",75.6,66,0,b,d,glcp,glc,P
HETATM,56,O5,BGC,A,3,3.32,2.741,2.139,O,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,57,C1,BGC,A,3,3.596,1.35,2.088,C,b-D-Glcp,"3,6",104.0,66,0,b,d,glcp,glc,P
HETATM,58,C2,BGC,A,3,4.97,1.103,1.447,C,b-D-Glcp,"3,6",74.2,66,0,b,d,glcp,glc,P
HETATM,59,O2,BGC,A,3,5.298,-0.291,1.408,O,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,60,C3,BGC,A,3,6.024,1.827,2.288,C,b-D-Glcp,"3,6",76.6,66,0,b,d,glcp,glc,P
HETATM,61,O3,BGC,A,3,7.316,1.725,1.67,O,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,62,C4,BGC,A,3,5.666,3.308,2.467,C,b-D-Glcp,"3,6",70.0,66,0,b,d,glcp,glc,P
HETATM,63,O4,BGC,A,3,6.597,3.908,3.373,O,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,64,H6,BGC,A,3,3.957,5.343,1.978,H,b-D-Glcp,"3,6",3.87,54,0,b,d,glcp,glc,P
HETATM,65,H61,BGC,A,3,4.425,5.533,3.671,H,b-D-Glcp,"3,6",4.06,-1,0,b,d,glcp,glc,P
HETATM,66,H5,BGC,A,3,4.145,3.073,4.01,H,b-D-Glcp,"3,6",3.57,54,0,b,d,glcp,glc,P
HETATM,67,H1,BGC,A,3,3.595,0.938,3.107,H,b-D-Glcp,"3,6",4.42,54,0,b,d,glcp,glc,P
HETATM,68,H2,BGC,A,3,4.994,1.466,0.411,H,b-D-Glcp,"3,6",3.27,54,0,b,d,glcp,glc,P
HETATM,69,H2O,BGC,A,3,4.562,-0.726,0.934,H,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,70,H3,BGC,A,3,6.128,1.348,3.27,H,b-D-Glcp,"3,6",3.48,54,0,b,d,glcp,glc,P
HETATM,71,H3O,BGC,A,3,7.42,0.775,1.462,H,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,72,H4,BGC,A,3,5.778,3.819,1.499,H,b-D-Glcp,"3,6",3.49,54,0,b,d,glcp,glc,P
HETATM,73,H4O,BGC,A,3,7.481,3.627,3.055,H,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,74,C6,RAM,A,4,0.709,1.562,4.8,C,a-L-Rhap,"3,6,6",17.4,80,0,a,l,rhap,rha,P
HETATM,75,C5,RAM,A,4,0.78,3.002,4.303,C,a-L-Rhap,"3,6,6",69.1,80,0,a,l,rhap,rha,P
HETATM,76,O5,RAM,A,4,1.85,3.641,5.018,O,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,77,C1,RAM,A,4,2.056,5.013,4.635,C,a-L-Rhap,"3,6,6",101.2,80,0,a,l,rhap,rha,P
HETATM,78,C2,RAM,A,4,0.77,5.822,4.924,C,a-L-Rhap,"3,6,6",70.8,80,0,a,l,rhap,rha,P
HETATM,79,O2,RAM,A,4,0.511,5.829,6.342,O,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,80,C3,RAM,A,4,-0.402,5.204,4.141,C,a-L-Rhap,"3,6,6",71.1,80,0,a,l,rhap,rha,P
HETATM,81,O3,RAM,A,4,-1.633,5.891,4.403,O,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,82,C4,RAM,A,4,-0.564,3.721,4.493,C,a-L-Rhap,"3,6,6",72.8,80,0,a,l,rhap,rha,P
HETATM,83,O4,RAM,A,4,-1.581,3.158,3.651,O,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,84,H6,RAM,A,4,1.688,1.071,4.701,H,a-L-Rhap,"3,6,6",1.26,79,0,a,l,rhap,rha,P
HETATM,85,H61,RAM,A,4,0.448,1.533,5.866,H,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,86,H62,RAM,A,4,-0.029,0.976,4.242,H,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,87,H5,RAM,A,4,1.027,2.967,3.235,H,a-L-Rhap,"3,6,6",3.7,79,0,a,l,rhap,rha,P
HETATM,88,H1,RAM,A,4,2.856,5.401,5.275,H,a-L-Rhap,"3,6,6",4.79,79,0,a,l,rhap,rha,P
HETATM,89,H2,RAM,A,4,0.892,6.867,4.619,H,a-L-Rhap,"3,6,6",3.96,79,0,a,l,rhap,rha,P
HETATM,90,H2O,RAM,A,4,0.718,4.94,6.685,H,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,91,H3,RAM,A,4,-0.227,5.309,3.063,H,a-L-Rhap,"3,6,6",3.76,79,0,a,l,rhap,rha,P
HETATM,92,H3O,RAM,A,4,-2.327,5.352,3.976,H,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,93,H4,RAM,A,4,-0.915,3.64,5.529,H,a-L-Rhap,"3,6,6",3.37,79,0,a,l,rhap,rha,P
HETATM,94,H4O,RAM,A,4,-1.902,2.342,4.081,H,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
