HETATM,Atom_num,Atom_name,Residual_name,Bound,Residual_num,x,y,z,Atom_type,Residual_accurate_name,Lineage,shift,trust,Ac_component,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,33,O2,MAN,A,2,0.934,0.123,-5.29,O,a-D-Manp,3,-1.0,-1,0,a,d,manp,man,P
HETATM,34,H1,MAN,A,2,3.131,1.239,-4.715,H,a-D-Manp,3,5.32,74,0,a,d,manp,man,P
HETATM,35,H5,MAN,A,2,2.379,0.142,-1.37,H,a-D-Manp,3,4.03,74,0,a,d,manp,man,P
HETATM,36,H6,MAN,A,2,4.054,-1.765,-1.598,H,a-D-Manp,3,3.77,74,0,a,d,manp,man,P
HETATM,37,H61,MAN,A,2,2.744,-1.901,-0.432,H,a-D-Manp,3,3.84,-1,0,a,d,manp,man,P
HETATM,38,H4,MAN,A,2,0.607,-1.641,-3.139,H,a-D-Manp,3,3.73,74,0,a,d,manp,man,P
HETATM,39,H4O,MAN,A,2,0.089,-2.053,-1.021,H,a-D-Manp,3,-1.0,-1,0,a,d,manp,man,P
HETATM,40,H3,MAN,A,2,0.276,1.259,-2.184,H,a-D-Manp,3,3.88,74,0,a,d,manp,man,P
HETATM,41,H3O,MAN,A,2,-1.516,-0.107,-2.508,H,a-D-Manp,3,-1.0,-1,0,a,d,manp,man,P
HETATM,42,H2,MAN,A,2,0.712,2.028,-4.439,H,a-D-Manp,3,4.2,74,0,a,d,manp,man,P
HETATM,43,C1,ACY,A,3,1.914,-3.994,-1.411,C,Ac,"3,6",175.1,-1,1,missing_a_b,missing_L_D,ac,ac,missing_carbon_number
HETATM,44,C2,ACY,A,3,2.023,-5.382,-1.957,C,Ac,"3,6",21.4,-1,1,missing_a_b,missing_L_D,ac,ac,missing_carbon_number
HETATM,45,O1,ACY,A,3,1.278,-3.677,-0.406,O,Ac,"3,6",-1.0,-1,1,missing_a_b,missing_L_D,ac,ac,missing_carbon_number
HETATM,46,H2,ACY,A,3,1.677,-6.093,-1.198,H,Ac,"3,6",2.04,-1,1,missing_a_b,missing_L_D,ac,ac,missing_carbon_number
HETATM,47,H21,ACY,A,3,1.416,-5.481,-2.86,H,Ac,"3,6",-1.0,-1,1,missing_a_b,missing_L_D,ac,ac,missing_carbon_number
HETATM,48,H22,ACY,A,3,3.068,-5.607,-2.173,H,Ac,"3,6",-1.0,-1,1,missing_a_b,missing_L_D,ac,ac,missing_carbon_number
HETATM,49,C1,BDP,A,4,0.195,0.557,-6.435,C,b-D-GlcpA,"3,2",103.6,69,0,b,d,glcpa,glca,P
HETATM,50,O5,BDP,A,4,0.515,1.884,-6.851,O,b-D-GlcpA,"3,2",-1.0,-1,0,b,d,glcpa,glca,P
HETATM,51,C5,BDP,A,4,-0.002,2.163,-8.172,C,b-D-GlcpA,"3,2",76.3,69,0,b,d,glcpa,glca,P
HETATM,52,C6,BDP,A,4,0.354,3.618,-8.459,C,b-D-GlcpA,"3,2",178.2,69,0,b,d,glcpa,glca,P
HETATM,53,O6,BDP,A,4,1.392,3.994,-8.983,O,b-D-GlcpA,"3,2",-1.0,-1,0,b,d,glcpa,glca,P
HETATM,54,O61,BDP,A,4,-0.511,4.501,-7.917,O,b-D-GlcpA,"3,2",-1.0,-1,0,b,d,glcpa,glca,P
HETATM,55,C4,BDP,A,4,-1.523,1.916,-8.35,C,b-D-GlcpA,"3,2",81.2,69,0,b,d,glcpa,glca,P
HETATM,56,O4,BDP,A,4,-1.779,1.797,-9.758,O,b-D-GlcpA,"3,2",-1.0,-1,0,b,d,glcpa,glca,P
HETATM,57,C3,BDP,A,4,-1.939,0.587,-7.692,C,b-D-GlcpA,"3,2",75.7,69,0,b,d,glcpa,glca,P
HETATM,58,O3,BDP,A,4,-3.363,0.503,-7.577,O,b-D-GlcpA,"3,2",-1.0,-1,0,b,d,glcpa,glca,P
HETATM,59,C2,BDP,A,4,-1.327,0.426,-6.297,C,b-D-GlcpA,"3,2",74.4,69,0,b,d,glcpa,glca,P
HETATM,60,O2,BDP,A,4,-1.715,-0.85,-5.768,O,b-D-GlcpA,"3,2",-1.0,-1,0,b,d,glcpa,glca,P
HETATM,61,H1,BDP,A,4,0.532,-0.135,-7.216,H,b-D-GlcpA,"3,2",4.53,83,0,b,d,glcpa,glca,P
HETATM,62,H5,BDP,A,4,0.565,1.56,-8.9,H,b-D-GlcpA,"3,2",3.83,83,0,b,d,glcpa,glca,P
HETATM,63,H6O,BDP,A,4,-0.091,5.399,-7.996,H,b-D-GlcpA,"3,2",-1.0,-1,0,b,d,glcpa,glca,P
HETATM,64,H4,BDP,A,4,-2.133,2.714,-7.902,H,b-D-GlcpA,"3,2",3.82,83,0,b,d,glcpa,glca,P
HETATM,65,H3,BDP,A,4,-1.638,-0.254,-8.332,H,b-D-GlcpA,"3,2",3.64,83,0,b,d,glcpa,glca,P
HETATM,66,H3O,BDP,A,4,-3.525,-0.305,-7.052,H,b-D-GlcpA,"3,2",-1.0,-1,0,b,d,glcpa,glca,P
HETATM,67,H2,BDP,A,4,-1.735,1.198,-5.63,H,b-D-GlcpA,"3,2",3.44,83,0,b,d,glcpa,glca,P
HETATM,68,H2O,BDP,A,4,-1.467,-0.792,-4.82,H,b-D-GlcpA,"3,2",-1.0,-1,0,b,d,glcpa,glca,P
HETATM,69,C1,BMA,A,5,-2.623,2.81,-10.313,C,b-D-Manp,"3,2,4",102.2,59,0,b,d,manp,man,P
HETATM,70,O5,BMA,A,5,-3.996,2.537,-10.026,O,b-D-Manp,"3,2,4",-1.0,-1,0,b,d,manp,man,P
HETATM,71,C5,BMA,A,5,-4.662,1.701,-10.981,C,b-D-Manp,"3,2,4",66.6,59,0,b,d,manp,man,P
HETATM,72,C6,BMA,A,5,-5.772,0.892,-10.307,C,b-D-Manp,"3,2,4",66.0,59,0,b,d,manp,man,P
HETATM,73,O6,BMA,A,5,-6.389,-0.006,-11.227,O,b-D-Manp,"3,2,4",-1.0,-1,0,b,d,manp,man,P
HETATM,74,O4,BMA,A,5,-4.456,-0.13,-12.583,O,b-D-Manp,"3,2,4",-1.0,-1,0,b,d,manp,man,P
HETATM,75,C4,BMA,A,5,-3.726,0.738,-11.71,C,b-D-Manp,"3,2,4",72.2,59,0,b,d,manp,man,P
HETATM,76,C3,BMA,A,5,-2.696,1.536,-12.514,C,b-D-Manp,"3,2,4",74.6,59,0,b,d,manp,man,P
HETATM,77,O3,BMA,A,5,-1.511,0.728,-12.675,O,b-D-Manp,"3,2,4",-1.0,-1,0,b,d,manp,man,P
HETATM,78,C2,BMA,A,5,-2.357,2.881,-11.835,C,b-D-Manp,"3,2,4",72.2,59,0,b,d,manp,man,P
HETATM,79,O2,BMA,A,5,-0.991,3.22,-12.142,O,b-D-Manp,"3,2,4",-1.0,-1,0,b,d,manp,man,P
HETATM,80,H1,BMA,A,5,-2.362,3.779,-9.874,H,b-D-Manp,"3,2,4",4.69,42,0,b,d,manp,man,P
HETATM,81,H5,BMA,A,5,-5.146,2.348,-11.726,H,b-D-Manp,"3,2,4",3.53,42,0,b,d,manp,man,P
HETATM,82,H6,BMA,A,5,-6.543,1.577,-9.942,H,b-D-Manp,"3,2,4",3.74,42,0,b,d,manp,man,P
HETATM,83,H61,BMA,A,5,-5.407,0.352,-9.425,H,b-D-Manp,"3,2,4",4.15,-1,0,b,d,manp,man,P
HETATM,84,H4,BMA,A,5,-3.189,0.114,-10.99,H,b-D-Manp,"3,2,4",4.19,42,0,b,d,manp,man,P
HETATM,85,H3,BMA,A,5,-3.045,1.712,-13.537,H,b-D-Manp,"3,2,4",3.72,42,0,b,d,manp,man,P
HETATM,86,H3O,BMA,A,5,-0.774,1.375,-12.617,H,b-D-Manp,"3,2,4",-1.0,-1,0,b,d,manp,man,P
HETATM,87,H2,BMA,A,5,-3.008,3.661,-12.263,H,b-D-Manp,"3,2,4",4.24,42,0,b,d,manp,man,P
HETATM,88,H2O,BMA,A,5,-0.945,4.192,-12.248,H,b-D-Manp,"3,2,4",-1.0,-1,0,b,d,manp,man,P
HETATM,89,C2,PDa,A,6,-5.476,-0.877,-11.881,C,Missing Monosaccharide,"3,2,4,4",-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,90,C3,PDa,A,6,-4.873,-1.94,-10.948,C,Missing Monosaccharide,"3,2,4,4",-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,91,C1,PDa,A,6,-6.209,-1.69,-12.999,C,Missing Monosaccharide,"3,2,4,4",-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,92,O1,PDa,A,6,-7.261,-2.304,-12.869,O,Missing Monosaccharide,"3,2,4,4",-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,93,O11,PDa,A,6,-5.5,-1.714,-14.161,O,Missing Monosaccharide,"3,2,4,4",-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,94,H3,PDa,A,6,-5.658,-2.569,-10.521,H,Missing Monosaccharide,"3,2,4,4",-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,95,H31,PDa,A,6,-4.151,-2.568,-11.479,H,Missing Monosaccharide,"3,2,4,4",-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,96,H32,PDa,A,6,-4.351,-1.502,-10.098,H,Missing Monosaccharide,"3,2,4,4",-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,97,H1O,PDa,A,6,-4.779,-1.037,-14.074,H,Missing Monosaccharide,"3,2,4,4",-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,98,O4,BGC,A,7,0.002,7.681,-5.199,O,b-D-Glcp,4,-1.0,-1,0,b,d,glcp,glc,P
HETATM,99,C4,BGC,A,7,0.71,6.444,-5.18,C,b-D-Glcp,4,75.4,59,0,b,d,glcp,glc,P
HETATM,100,C3,BGC,A,7,1.779,6.474,-6.281,C,b-D-Glcp,4,76.9,59,0,b,d,glcp,glc,P
HETATM,101,O3,BGC,A,7,1.169,6.477,-7.592,O,b-D-Glcp,4,-1.0,-1,0,b,d,glcp,glc,P
HETATM,102,C2,BGC,A,7,2.724,5.272,-6.193,C,b-D-Glcp,4,71.3,59,0,b,d,glcp,glc,P
HETATM,103,O2,BGC,A,7,3.782,5.469,-7.141,O,b-D-Glcp,4,-1.0,-1,0,b,d,glcp,glc,P
HETATM,104,C1,BGC,A,7,3.263,5.118,-4.766,C,b-D-Glcp,4,104.6,59,0,b,d,glcp,glc,P
HETATM,105,O5,BGC,A,7,2.176,5.046,-3.85,O,b-D-Glcp,4,-1.0,-1,0,b,d,glcp,glc,P
HETATM,106,C5,BGC,A,7,1.417,6.258,-3.825,C,b-D-Glcp,4,77.8,59,0,b,d,glcp,glc,P
HETATM,107,C6,BGC,A,7,0.438,6.178,-2.651,C,b-D-Glcp,4,62.7,59,0,b,d,glcp,glc,P
HETATM,108,O6,BGC,A,7,-0.086,7.458,-2.349,O,b-D-Glcp,4,-1.0,-1,0,b,d,glcp,glc,P
HETATM,109,H4,BGC,A,7,0.049,5.582,-5.364,H,b-D-Glcp,4,3.65,71,0,b,d,glcp,glc,P
HETATM,110,H3,BGC,A,7,2.355,7.411,-6.227,H,b-D-Glcp,4,3.62,71,0,b,d,glcp,glc,P
HETATM,111,H3O,BGC,A,7,1.922,6.353,-8.216,H,b-D-Glcp,4,-1.0,-1,0,b,d,glcp,glc,P
HETATM,112,H2,BGC,A,7,2.199,4.359,-6.492,H,b-D-Glcp,4,3.39,71,0,b,d,glcp,glc,P
HETATM,113,H2O,BGC,A,7,4.206,4.601,-7.271,H,b-D-Glcp,4,-1.0,-1,0,b,d,glcp,glc,P
HETATM,114,H1,BGC,A,7,3.908,5.969,-4.529,H,b-D-Glcp,4,4.55,71,0,b,d,glcp,glc,P
HETATM,115,H5,BGC,A,7,2.088,7.11,-3.638,H,b-D-Glcp,4,3.69,71,0,b,d,glcp,glc,P
HETATM,116,H6,BGC,A,7,0.954,5.799,-1.76,H,b-D-Glcp,4,3.77,71,0,b,d,glcp,glc,P
HETATM,117,H61,BGC,A,7,-0.381,5.486,-2.868,H,b-D-Glcp,4,3.9,-1,0,b,d,glcp,glc,P
HETATM,118,H6O,BGC,A,7,-0.809,7.332,-1.709,H,b-D-Glcp,4,-1.0,-1,0,b,d,glcp,glc,P
