HETATM,Atom_num,Atom_name,Residual_name,Bound,Residual_num,x,y,z,Atom_type,Residual_accurate_name,Lineage,shift,trust,Ac_component,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,26,H2,GAL,A,2,0.738,-0.983,0.434,H,b-D-Galp,1,3.62,36,0,b,d,galp,gal,P
HETATM,27,C1,MAN,A,3,-1.43,-1.906,-0.089,C,a-D-Manp,"1,2",101.2,75,0,a,d,manp,man,P
HETATM,28,O5,MAN,A,3,-1.769,-1.324,1.173,O,a-D-Manp,"1,2",-1.0,-1,0,a,d,manp,man,P
HETATM,29,C5,MAN,A,3,-2.744,-0.281,1.058,C,a-D-Manp,"1,2",72.6,75,0,a,d,manp,man,P
HETATM,30,C6,MAN,A,3,-2.963,0.307,2.459,C,a-D-Manp,"1,2",62.1,75,0,a,d,manp,man,P
HETATM,31,O6,MAN,A,3,-3.838,1.432,2.428,O,a-D-Manp,"1,2",-1.0,-1,0,a,d,manp,man,P
HETATM,32,C4,MAN,A,3,-4.065,-0.784,0.444,C,a-D-Manp,"1,2",67.7,75,0,a,d,manp,man,P
HETATM,33,O4,MAN,A,3,-4.976,0.304,0.237,O,a-D-Manp,"1,2",-1.0,-1,0,a,d,manp,man,P
HETATM,34,C3,MAN,A,3,-3.785,-1.477,-0.901,C,a-D-Manp,"1,2",71.4,75,0,a,d,manp,man,P
HETATM,35,O3,MAN,A,3,-4.968,-2.137,-1.387,O,a-D-Manp,"1,2",-1.0,-1,0,a,d,manp,man,P
HETATM,36,C2,MAN,A,3,-2.673,-2.521,-0.76,C,a-D-Manp,"1,2",71.4,75,0,a,d,manp,man,P
HETATM,37,O2,MAN,A,3,-3.199,-3.626,0.01,O,a-D-Manp,"1,2",-1.0,-1,0,a,d,manp,man,P
HETATM,38,H1,MAN,A,3,-0.728,-2.72,0.124,H,a-D-Manp,"1,2",5.07,64,0,a,d,manp,man,P
HETATM,39,H5,MAN,A,3,-2.353,0.528,0.428,H,a-D-Manp,"1,2",3.98,64,0,a,d,manp,man,P
HETATM,40,H6,MAN,A,3,-2.01,0.615,2.905,H,a-D-Manp,"1,2",3.75,64,0,a,d,manp,man,P
HETATM,41,H61,MAN,A,3,-3.394,-0.446,3.128,H,a-D-Manp,"1,2",3.89,-1,0,a,d,manp,man,P
HETATM,42,H6O,MAN,A,3,-3.348,2.153,1.988,H,a-D-Manp,"1,2",-1.0,-1,0,a,d,manp,man,P
HETATM,43,H4,MAN,A,3,-4.559,-1.494,1.119,H,a-D-Manp,"1,2",3.7,64,0,a,d,manp,man,P
HETATM,44,H4O,MAN,A,3,-5.068,0.762,1.098,H,a-D-Manp,"1,2",-1.0,-1,0,a,d,manp,man,P
HETATM,45,H3,MAN,A,3,-3.515,-0.725,-1.652,H,a-D-Manp,"1,2",3.86,64,0,a,d,manp,man,P
HETATM,46,H3O,MAN,A,3,-5.074,-2.922,-0.814,H,a-D-Manp,"1,2",-1.0,-1,0,a,d,manp,man,P
HETATM,47,H2,MAN,A,3,-2.423,-2.917,-1.751,H,a-D-Manp,"1,2",4.01,64,0,a,d,manp,man,P
HETATM,48,H2O,MAN,A,3,-2.47,-4.26,0.135,H,a-D-Manp,"1,2",-1.0,-1,0,a,d,manp,man,P
