HETATM,Atom_num,Atom_name,Residual_name,Bound,Residual_num,x,y,z,Atom_type,Residual_accurate_name,Lineage,shift,trust,Ac_component,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,50,H2O,BGC,A,2,6.798,1.189,-3.543,H,b-D-Glcp,54,-1.0,-1,0,b,d,glcp,glc,P
HETATM,51,C1,BGC,A,3,-0.914,-3.457,1.388,C,b-D-Glcp,7,103.5,33,0,b,d,glcp,glc,P
HETATM,52,O5,BGC,A,3,-1.319,-4.797,1.113,O,b-D-Glcp,7,-1.0,-1,0,b,d,glcp,glc,P
HETATM,53,C5,BGC,A,3,-0.248,-5.761,1.169,C,b-D-Glcp,7,75.1,33,0,b,d,glcp,glc,P
HETATM,54,C6,BGC,A,3,-0.851,-7.104,0.738,C,b-D-Glcp,7,62.1,33,0,b,d,glcp,glc,P
HETATM,55,O6,BGC,A,3,-1.847,-7.55,1.659,O,b-D-Glcp,7,-1.0,-1,0,b,d,glcp,glc,P
HETATM,56,C4,BGC,A,3,0.39,-5.82,2.57,C,b-D-Glcp,7,77.2,33,0,b,d,glcp,glc,P
HETATM,57,O4,BGC,A,3,1.553,-6.673,2.542,O,b-D-Glcp,7,-1.0,-1,0,b,d,glcp,glc,P
HETATM,58,C3,BGC,A,3,0.85,-4.395,2.922,C,b-D-Glcp,7,75.1,33,0,b,d,glcp,glc,P
HETATM,59,O3,BGC,A,3,1.395,-4.34,4.252,O,b-D-Glcp,7,-1.0,-1,0,b,d,glcp,glc,P
HETATM,60,C2,BGC,A,3,-0.289,-3.381,2.798,C,b-D-Glcp,7,72.5,33,0,b,d,glcp,glc,P
HETATM,61,O2,BGC,A,3,0.246,-2.083,3.134,O,b-D-Glcp,7,-1.0,-1,0,b,d,glcp,glc,P
HETATM,62,H1,BGC,A,3,-0.205,-3.156,0.612,H,b-D-Glcp,7,4.63,38,0,b,d,glcp,glc,P
HETATM,63,H5,BGC,A,3,0.508,-5.49,0.42,H,b-D-Glcp,7,3.65,38,0,b,d,glcp,glc,P
HETATM,64,H6,BGC,A,3,-1.337,-7.005,-0.235,H,b-D-Glcp,7,3.82,38,0,b,d,glcp,glc,P
HETATM,65,H61,BGC,A,3,-0.095,-7.884,0.659,H,b-D-Glcp,7,3.94,-1,0,b,d,glcp,glc,P
HETATM,66,H6O,BGC,A,3,-2.718,-7.219,1.325,H,b-D-Glcp,7,-1.0,-1,0,b,d,glcp,glc,P
HETATM,67,H4,BGC,A,3,-0.353,-6.151,3.308,H,b-D-Glcp,7,3.68,38,0,b,d,glcp,glc,P
HETATM,68,H3,BGC,A,3,1.685,-4.096,2.269,H,b-D-Glcp,7,3.61,38,0,b,d,glcp,glc,P
HETATM,69,H3O,BGC,A,3,1.209,-3.44,4.589,H,b-D-Glcp,7,-1.0,-1,0,b,d,glcp,glc,P
HETATM,70,H2,BGC,A,3,-1.06,-3.594,3.55,H,b-D-Glcp,7,3.46,38,0,b,d,glcp,glc,P
HETATM,71,H2O,BGC,A,3,1.056,-1.928,2.623,H,b-D-Glcp,7,-1.0,-1,0,b,d,glcp,glc,P
HETATM,72,C1,BGC,A,4,1.53,-7.765,3.479,C,b-D-Glcp,"7,4",103.4,70,0,b,d,glcp,glc,P
HETATM,73,O5,BGC,A,4,0.436,-8.614,3.17,O,b-D-Glcp,"7,4",-1.0,-1,0,b,d,glcp,glc,P
HETATM,74,C5,BGC,A,4,0.318,-9.768,4.002,C,b-D-Glcp,"7,4",76.9,70,0,b,d,glcp,glc,P
HETATM,75,C6,BGC,A,4,-0.951,-10.509,3.558,C,b-D-Glcp,"7,4",61.8,70,0,b,d,glcp,glc,P
HETATM,76,O6,BGC,A,4,-2.074,-9.62,3.564,O,b-D-Glcp,"7,4",-1.0,-1,0,b,d,glcp,glc,P
HETATM,77,C4,BGC,A,4,0.246,-9.396,5.482,C,b-D-Glcp,"7,4",70.4,70,0,b,d,glcp,glc,P
HETATM,78,O4,BGC,A,4,0.265,-10.584,6.284,O,b-D-Glcp,"7,4",-1.0,-1,0,b,d,glcp,glc,P
HETATM,79,C3,BGC,A,4,1.437,-8.514,5.874,C,b-D-Glcp,"7,4",76.5,70,0,b,d,glcp,glc,P
HETATM,80,O3,BGC,A,4,1.244,-8.086,7.237,O,b-D-Glcp,"7,4",-1.0,-1,0,b,d,glcp,glc,P
HETATM,81,C2,BGC,A,4,1.523,-7.298,4.951,C,b-D-Glcp,"7,4",74.0,70,0,b,d,glcp,glc,P
HETATM,82,O2,BGC,A,4,2.712,-6.54,5.248,O,b-D-Glcp,"7,4",-1.0,-1,0,b,d,glcp,glc,P
HETATM,83,H1,BGC,A,4,2.458,-8.316,3.28,H,b-D-Glcp,"7,4",4.51,86,0,b,d,glcp,glc,P
HETATM,84,H5,BGC,A,4,1.176,-10.422,3.819,H,b-D-Glcp,"7,4",3.49,86,0,b,d,glcp,glc,P
HETATM,85,H6,BGC,A,4,-1.179,-11.356,4.21,H,b-D-Glcp,"7,4",3.73,86,0,b,d,glcp,glc,P
HETATM,86,H61,BGC,A,4,-0.841,-10.88,2.532,H,b-D-Glcp,"7,4",3.91,-1,0,b,d,glcp,glc,P
HETATM,87,H6O,BGC,A,4,-1.84,-8.893,2.93,H,b-D-Glcp,"7,4",-1.0,-1,0,b,d,glcp,glc,P
HETATM,88,H4,BGC,A,4,-0.675,-8.859,5.715,H,b-D-Glcp,"7,4",3.4,86,0,b,d,glcp,glc,P
HETATM,89,H4O,BGC,A,4,0.175,-10.28,7.204,H,b-D-Glcp,"7,4",-1.0,-1,0,b,d,glcp,glc,P
HETATM,90,H3,BGC,A,4,2.37,-9.091,5.849,H,b-D-Glcp,"7,4",3.5,86,0,b,d,glcp,glc,P
HETATM,91,H3O,BGC,A,4,2.0,-8.42,7.751,H,b-D-Glcp,"7,4",-1.0,-1,0,b,d,glcp,glc,P
HETATM,92,H2,BGC,A,4,0.672,-6.644,5.161,H,b-D-Glcp,"7,4",3.31,86,0,b,d,glcp,glc,P
HETATM,93,H2O,BGC,A,4,2.551,-5.656,4.835,H,b-D-Glcp,"7,4",-1.0,-1,0,b,d,glcp,glc,P
