HETATM,Atom_num,Atom_name,Residual_name,Bound,Residual_num,x,y,z,Atom_type,Residual_accurate_name,Lineage,shift,trust,Ac_component,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,29,C6,BMA,A,3,-0.763,1.911,3.183,C,b-D-Manp,"1,3",59.9,62,0,b,d,manp,man,P
HETATM,30,O6,BMA,A,3,-1.253,2.947,4.032,O,b-D-Manp,"1,3",-1.0,-1,0,b,d,manp,man,P
HETATM,31,C4,BMA,A,3,-3.142,1.235,2.63,C,b-D-Manp,"1,3",68.0,62,0,b,d,manp,man,P
HETATM,32,O4,BMA,A,3,-3.775,2.345,3.283,O,b-D-Manp,"1,3",-1.0,-1,0,b,d,manp,man,P
HETATM,33,C3,BMA,A,3,-4.074,0.778,1.504,C,b-D-Manp,"1,3",74.0,62,0,b,d,manp,man,P
HETATM,34,O3,BMA,A,3,-5.296,0.278,2.07,O,b-D-Manp,"1,3",-1.0,-1,0,b,d,manp,man,P
HETATM,35,C2,BMA,A,3,-3.421,-0.316,0.666,C,b-D-Manp,"1,3",71.6,62,0,b,d,manp,man,P
HETATM,36,O2,BMA,A,3,-3.286,-1.498,1.481,O,b-D-Manp,"1,3",-1.0,-1,0,b,d,manp,man,P
HETATM,37,H1,BMA,A,3,-2.184,1.042,-0.495,H,b-D-Manp,"1,3",4.9,57,0,b,d,manp,man,P
HETATM,38,H5,BMA,A,3,-1.861,2.514,1.445,H,b-D-Manp,"1,3",3.38,57,0,b,d,manp,man,P
HETATM,39,H6,BMA,A,3,-0.578,1.017,3.788,H,b-D-Manp,"1,3",3.75,57,0,b,d,manp,man,P
HETATM,40,H61,BMA,A,3,0.197,2.224,2.759,H,b-D-Manp,"1,3",3.86,-1,0,b,d,manp,man,P
HETATM,41,H6O,BMA,A,3,-0.546,3.128,4.68,H,b-D-Manp,"1,3",-1.0,-1,0,b,d,manp,man,P
HETATM,42,H4,BMA,A,3,-3.048,0.436,3.376,H,b-D-Manp,"1,3",3.57,57,0,b,d,manp,man,P
HETATM,43,H4O,BMA,A,3,-3.079,2.773,3.831,H,b-D-Manp,"1,3",-1.0,-1,0,b,d,manp,man,P
HETATM,44,H3,BMA,A,3,-4.345,1.631,0.869,H,b-D-Manp,"1,3",3.64,57,0,b,d,manp,man,P
HETATM,45,H3O,BMA,A,3,-5.563,0.954,2.727,H,b-D-Manp,"1,3",-1.0,-1,0,b,d,manp,man,P
HETATM,46,H2,BMA,A,3,-4.058,-0.603,-0.177,H,b-D-Manp,"1,3",4.04,57,0,b,d,manp,man,P
HETATM,47,H2O,BMA,A,3,-4.168,-1.625,1.886,H,b-D-Manp,"1,3",-1.0,-1,0,b,d,manp,man,P
