HETATM,Atom_num,Atom_name,Residual_name,Bound,Residual_num,x,y,z,Atom_type,Residual_accurate_name,Lineage,shift,trust,Ac_component,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,14,O3,BGC,A,2,1.879,-2.726,0.867,O,b-D-Glcp,1,-1.0,-1,0,b,d,glcp,glc,P
HETATM,15,C2,BGC,A,2,-0.416,-2.938,1.409,C,b-D-Glcp,1,73.4,67,0,b,d,glcp,glc,P
HETATM,16,O2,BGC,A,2,-0.343,-4.344,1.12,O,b-D-Glcp,1,-1.0,-1,0,b,d,glcp,glc,P
HETATM,17,H1,BGC,A,2,-1.337,-3.2,3.348,H,b-D-Glcp,1,4.41,81,0,b,d,glcp,glc,P
HETATM,18,H5,BGC,A,2,-0.139,-1.405,4.277,H,b-D-Glcp,1,3.49,81,0,b,d,glcp,glc,P
HETATM,19,H6,BGC,A,2,-1.414,0.788,4.33,H,b-D-Glcp,1,3.75,81,0,b,d,glcp,glc,P
HETATM,20,H61,BGC,A,2,0.342,0.93,4.524,H,b-D-Glcp,1,3.93,-1,0,b,d,glcp,glc,P
HETATM,21,H6O,BGC,A,2,0.515,1.685,2.488,H,b-D-Glcp,1,-1.0,-1,0,b,d,glcp,glc,P
HETATM,22,H4,BGC,A,2,0.742,-0.386,1.499,H,b-D-Glcp,1,3.52,81,0,b,d,glcp,glc,P
HETATM,23,H4O,BGC,A,2,2.473,-1.319,3.512,H,b-D-Glcp,1,-1.0,-1,0,b,d,glcp,glc,P
HETATM,24,H3,BGC,A,2,1.227,-3.133,2.776,H,b-D-Glcp,1,3.75,81,0,b,d,glcp,glc,P
HETATM,25,H2,BGC,A,2,-0.616,-2.433,0.457,H,b-D-Glcp,1,3.48,81,0,b,d,glcp,glc,P
HETATM,26,H2O,BGC,A,2,0.43,-4.445,0.53,H,b-D-Glcp,1,-1.0,-1,0,b,d,glcp,glc,P
HETATM,27,C1,GAL,A,3,3.262,-2.425,1.065,C,b-D-Galp,"1,3",102.7,67,0,b,d,galp,gal,P
HETATM,28,O5,GAL,A,3,3.899,-2.778,-0.174,O,b-D-Galp,"1,3",-1.0,-1,0,b,d,galp,gal,P
HETATM,29,C5,GAL,A,3,5.307,-2.499,-0.195,C,b-D-Galp,"1,3",75.9,67,0,b,d,galp,gal,P
HETATM,30,C6,GAL,A,3,5.798,-2.798,-1.613,C,b-D-Galp,"1,3",60.7,67,0,b,d,galp,gal,P
HETATM,31,O6,GAL,A,3,5.161,-1.914,-2.533,O,b-D-Galp,"1,3",-1.0,-1,0,b,d,galp,gal,P
HETATM,32,C4,GAL,A,3,6.038,-3.329,0.868,C,b-D-Galp,"1,3",68.1,67,0,b,d,galp,gal,P
HETATM,33,O4,GAL,A,3,5.903,-4.745,0.669,O,b-D-Galp,"1,3",-1.0,-1,0,b,d,galp,gal,P
HETATM,34,C3,GAL,A,3,5.428,-3.017,2.234,C,b-D-Galp,"1,3",74.8,67,0,b,d,galp,gal,P
HETATM,35,O3,GAL,A,3,5.99,-3.878,3.239,O,b-D-Galp,"1,3",-1.0,-1,0,b,d,galp,gal,P
HETATM,36,C2,GAL,A,3,3.905,-3.204,2.24,C,b-D-Galp,"1,3",69.5,67,0,b,d,galp,gal,P
HETATM,37,O2,GAL,A,3,3.431,-2.764,3.534,O,b-D-Galp,"1,3",-1.0,-1,0,b,d,galp,gal,P
HETATM,38,H1,GAL,A,3,3.371,-1.344,1.192,H,b-D-Galp,"1,3",4.72,42,0,b,d,galp,gal,P
HETATM,39,H5,GAL,A,3,5.438,-1.426,0.001,H,b-D-Galp,"1,3",3.69,42,0,b,d,galp,gal,P
HETATM,40,H6,GAL,A,3,6.879,-2.653,-1.697,H,b-D-Galp,"1,3",3.64,42,0,b,d,galp,gal,P
HETATM,41,H61,GAL,A,3,5.55,-3.818,-1.921,H,b-D-Galp,"1,3",3.71,-1,0,b,d,galp,gal,P
HETATM,42,H6O,GAL,A,3,4.201,-2.007,-2.369,H,b-D-Galp,"1,3",-1.0,-1,0,b,d,galp,gal,P
HETATM,43,H4,GAL,A,3,7.112,-3.11,0.878,H,b-D-Galp,"1,3",3.68,42,0,b,d,galp,gal,P
HETATM,44,H4O,GAL,A,3,6.349,-4.987,-0.162,H,b-D-Galp,"1,3",-1.0,-1,0,b,d,galp,gal,P
HETATM,45,H3,GAL,A,3,5.672,-1.99,2.532,H,b-D-Galp,"1,3",3.68,42,0,b,d,galp,gal,P
HETATM,46,H3O,GAL,A,3,6.079,-4.753,2.805,H,b-D-Galp,"1,3",-1.0,-1,0,b,d,galp,gal,P
HETATM,47,H2,GAL,A,3,3.646,-4.268,2.166,H,b-D-Galp,"1,3",3.41,42,0,b,d,galp,gal,P
HETATM,48,H2O,GAL,A,3,4.037,-3.201,4.173,H,b-D-Galp,"1,3",-1.0,-1,0,b,d,galp,gal,P
