HETATM,Atom_num,Atom_name,Residual_name,Bound,Residual_num,x,y,z,Atom_type,Residual_accurate_name,Lineage,shift,trust,Ac_component,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,37,C2,BGC,A,2,-1.326,0.155,-0.4,C,b-D-Glcp,3,82.1,58,0,b,d,glcp,glc,P
HETATM,38,O2,BGC,A,2,-0.6,0.042,0.842,O,b-D-Glcp,3,-1.0,-1,0,b,d,glcp,glc,P
HETATM,39,C3,BGC,A,2,-2.555,-0.768,-0.504,C,b-D-Glcp,3,76.5,58,0,b,d,glcp,glc,P
HETATM,40,O3,BGC,A,2,-3.671,-0.19,0.204,O,b-D-Glcp,3,-1.0,-1,0,b,d,glcp,glc,P
HETATM,41,C4,BGC,A,2,-3.03,-0.981,-1.953,C,b-D-Glcp,3,69.8,58,0,b,d,glcp,glc,P
HETATM,42,O4,BGC,A,2,-4.04,-1.993,-1.939,O,b-D-Glcp,3,-1.0,-1,0,b,d,glcp,glc,P
HETATM,43,H6O,BGC,A,2,-1.421,-2.119,-5.974,H,b-D-Glcp,3,-1.0,-1,0,b,d,glcp,glc,P
HETATM,44,H6,BGC,A,2,-3.059,-2.293,-4.399,H,b-D-Glcp,3,3.49,20,0,b,d,glcp,glc,P
HETATM,45,H61,BGC,A,2,-2.565,-0.61,-4.751,H,b-D-Glcp,3,3.85,-1,0,b,d,glcp,glc,P
HETATM,46,H5,BGC,A,2,-1.375,-2.297,-2.491,H,b-D-Glcp,3,3.41,20,0,b,d,glcp,glc,P
HETATM,47,H1,BGC,A,2,0.218,-1.138,-1.235,H,b-D-Glcp,3,4.61,20,0,b,d,glcp,glc,P
HETATM,48,H2,BGC,A,2,-1.628,1.201,-0.529,H,b-D-Glcp,3,3.54,20,0,b,d,glcp,glc,P
HETATM,49,H3,BGC,A,2,-2.343,-1.733,-0.026,H,b-D-Glcp,3,3.61,20,0,b,d,glcp,glc,P
HETATM,50,H3O,BGC,A,2,-4.359,-0.886,0.198,H,b-D-Glcp,3,-1.0,-1,0,b,d,glcp,glc,P
HETATM,51,H4,BGC,A,2,-3.493,-0.051,-2.311,H,b-D-Glcp,3,3.44,20,0,b,d,glcp,glc,P
HETATM,52,H4O,BGC,A,2,-4.688,-1.789,-2.639,H,b-D-Glcp,3,-1.0,-1,0,b,d,glcp,glc,P
HETATM,53,C1,BGC,A,3,-1.274,0.334,2.069,C,b-D-Glcp,"3,2",103.5,80,0,b,d,glcp,glc,P
HETATM,54,O5,BGC,A,3,-2.153,-0.728,2.412,O,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,55,C5,BGC,A,3,-2.745,-0.572,3.714,C,b-D-Glcp,"3,2",76.7,80,0,b,d,glcp,glc,P
HETATM,56,C6,BGC,A,3,-3.629,-1.794,4.0,C,b-D-Glcp,"3,2",61.9,80,0,b,d,glcp,glc,P
HETATM,57,O6,BGC,A,3,-2.82,-2.969,4.096,O,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,58,C4,BGC,A,3,-3.561,0.73,3.771,C,b-D-Glcp,"3,2",70.3,80,0,b,d,glcp,glc,P
HETATM,59,O4,BGC,A,3,-4.136,0.921,5.064,O,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,60,C3,BGC,A,3,-2.643,1.914,3.456,C,b-D-Glcp,"3,2",76.5,80,0,b,d,glcp,glc,P
HETATM,61,O3,BGC,A,3,-3.409,3.13,3.428,O,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,62,C2,BGC,A,3,-1.96,1.72,2.102,C,b-D-Glcp,"3,2",74.7,80,0,b,d,glcp,glc,P
HETATM,63,O2,BGC,A,3,-1.012,2.793,1.893,O,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,64,H1,BGC,A,3,-0.469,0.34,2.813,H,b-D-Glcp,"3,2",4.74,55,0,b,d,glcp,glc,P
HETATM,65,H5,BGC,A,3,-1.94,-0.558,4.461,H,b-D-Glcp,"3,2",3.42,55,0,b,d,glcp,glc,P
HETATM,66,H6,BGC,A,3,-4.346,-1.954,3.188,H,b-D-Glcp,"3,2",3.57,55,0,b,d,glcp,glc,P
HETATM,67,H61,BGC,A,3,-4.166,-1.684,4.946,H,b-D-Glcp,"3,2",3.88,-1,0,b,d,glcp,glc,P
HETATM,68,H6O,BGC,A,3,-3.417,-3.701,4.336,H,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,69,H4,BGC,A,3,-4.383,0.699,3.046,H,b-D-Glcp,"3,2",3.37,55,0,b,d,glcp,glc,P
HETATM,70,H4O,BGC,A,3,-4.643,1.754,5.015,H,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,71,H3,BGC,A,3,-1.893,2.036,4.249,H,b-D-Glcp,"3,2",3.45,55,0,b,d,glcp,glc,P
HETATM,72,H3O,BGC,A,3,-3.029,3.728,4.102,H,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
HETATM,73,H2,BGC,A,3,-2.705,1.82,1.308,H,b-D-Glcp,"3,2",3.31,55,0,b,d,glcp,glc,P
HETATM,74,H2O,BGC,A,3,-1.576,3.597,1.843,H,b-D-Glcp,"3,2",-1.0,-1,0,b,d,glcp,glc,P
