HETATM,Atom_num,Atom_name,Residual_name,Bound,Residual_num,x,y,z,Atom_type,Residual_accurate_name,Lineage,shift,trust,Ac_component,bound_AB,fischer_projection_DL,origin_mono,reformulated_standard_mono,carbon_number_PF
HETATM,20,C10,PDa,A,1,-2.709,-0.657,-1.808,C,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,21,O1,PDa,A,1,-3.058,-0.092,-0.777,O,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,22,H,PDa,A,1,-3.78,1.135,-5.596,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,23,H1,PDa,A,1,-3.262,2.322,-7.688,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,24,H54O,PDa,A,1,-1.704,2.639,-9.307,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,25,H2,PDa,A,1,0.722,0.687,-7.646,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,26,H3,PDa,A,1,0.209,-0.532,-5.558,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,27,H8,PDa,A,1,-1.747,-4.408,-4.338,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,28,H7O,PDa,A,1,-2.037,-6.688,-1.665,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,29,H6,PDa,A,1,-2.621,-5.066,-0.186,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,30,H5O,PDa,A,1,-3.214,-3.287,0.994,H,Missing Monosaccharide,,-1.0,-1,0,missing_a_b,missing_L_D,missing monosaccharide,missing monosaccharide,missing_carbon_number
HETATM,31,O6,GAL,A,2,3.335,0.988,-1.306,O,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,32,C6,GAL,A,2,1.999,0.523,-1.507,C,b-D-Galp,3,70.4,59,0,b,d,galp,gal,P
HETATM,33,C5,GAL,A,2,1.09,1.682,-1.926,C,b-D-Galp,3,75.1,59,0,b,d,galp,gal,P
HETATM,34,O5,GAL,A,2,-0.206,1.118,-2.171,O,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,35,C1,GAL,A,2,-1.169,2.077,-2.614,C,b-D-Galp,3,104.2,59,0,b,d,galp,gal,P
HETATM,36,C2,GAL,A,2,-1.372,3.164,-1.543,C,b-D-Galp,3,71.9,59,0,b,d,galp,gal,P
HETATM,37,O2,GAL,A,2,-2.287,4.184,-1.984,O,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,38,C3,GAL,A,2,-0.027,3.829,-1.24,C,b-D-Galp,3,73.8,59,0,b,d,galp,gal,P
HETATM,39,O3,GAL,A,2,-0.181,4.764,-0.158,O,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,40,C4,GAL,A,2,1.04,2.797,-0.865,C,b-D-Galp,3,69.8,59,0,b,d,galp,gal,P
HETATM,41,O4,GAL,A,2,0.732,2.264,0.433,O,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,42,H6,GAL,A,2,1.613,0.063,-0.591,H,b-D-Galp,3,3.98,20,0,b,d,galp,gal,P
HETATM,43,H61,GAL,A,2,1.97,-0.246,-2.289,H,b-D-Galp,3,4.01,-1,0,b,d,galp,gal,P
HETATM,44,H5,GAL,A,2,1.468,2.105,-2.868,H,b-D-Galp,3,3.92,20,0,b,d,galp,gal,P
HETATM,45,H1,GAL,A,2,-0.816,2.533,-3.549,H,b-D-Galp,3,4.53,20,0,b,d,galp,gal,P
HETATM,46,H2,GAL,A,2,-1.799,2.735,-0.628,H,b-D-Galp,3,3.68,20,0,b,d,galp,gal,P
HETATM,47,H2O,GAL,A,2,-3.122,3.713,-2.183,H,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,48,H3,GAL,A,2,0.308,4.404,-2.112,H,b-D-Galp,3,3.8,20,0,b,d,galp,gal,P
HETATM,49,H3O,GAL,A,2,-0.984,5.278,-0.38,H,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,50,H4,GAL,A,2,2.015,3.286,-0.771,H,b-D-Galp,3,3.87,20,0,b,d,galp,gal,P
HETATM,51,H4O,GAL,A,2,0.467,3.042,0.965,H,b-D-Galp,3,-1.0,-1,0,b,d,galp,gal,P
HETATM,52,O6,BGC,A,3,5.784,-2.014,-4.693,O,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,53,C6,BGC,A,3,5.269,-2.721,-3.555,C,b-D-Glcp,"3,6",68.2,66,0,b,d,glcp,glc,P
HETATM,54,C5,BGC,A,3,5.352,-1.898,-2.255,C,b-D-Glcp,"3,6",75.6,66,0,b,d,glcp,glc,P
HETATM,55,O5,BGC,A,3,4.316,-0.903,-2.284,O,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,56,C1,BGC,A,3,4.297,-0.061,-1.134,C,b-D-Glcp,"3,6",104.0,66,0,b,d,glcp,glc,P
HETATM,57,C2,BGC,A,3,4.057,-0.878,0.15,C,b-D-Glcp,"3,6",74.2,66,0,b,d,glcp,glc,P
HETATM,58,O2,BGC,A,3,4.106,-0.057,1.323,O,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,59,C3,BGC,A,3,5.131,-1.959,0.253,C,b-D-Glcp,"3,6",76.6,66,0,b,d,glcp,glc,P
HETATM,60,O3,BGC,A,3,4.865,-2.818,1.372,O,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,61,C4,BGC,A,3,5.177,-2.805,-1.024,C,b-D-Glcp,"3,6",70.0,66,0,b,d,glcp,glc,P
HETATM,62,O4,BGC,A,3,6.249,-3.742,-0.919,O,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,63,H6,BGC,A,3,4.243,-3.049,-3.751,H,b-D-Glcp,"3,6",3.87,54,0,b,d,glcp,glc,P
HETATM,64,H61,BGC,A,3,5.894,-3.618,-3.47,H,b-D-Glcp,"3,6",4.06,-1,0,b,d,glcp,glc,P
HETATM,65,H5,BGC,A,3,6.328,-1.393,-2.233,H,b-D-Glcp,"3,6",3.57,54,0,b,d,glcp,glc,P
HETATM,66,H1,BGC,A,3,5.265,0.452,-1.06,H,b-D-Glcp,"3,6",4.42,54,0,b,d,glcp,glc,P
HETATM,67,H2,BGC,A,3,3.075,-1.362,0.145,H,b-D-Glcp,"3,6",3.27,54,0,b,d,glcp,glc,P
HETATM,68,H2O,BGC,A,3,3.439,0.646,1.19,H,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,69,H3,BGC,A,3,6.112,-1.513,0.451,H,b-D-Glcp,"3,6",3.48,54,0,b,d,glcp,glc,P
HETATM,70,H3O,BGC,A,3,4.678,-2.21,2.118,H,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,71,H4,BGC,A,3,4.249,-3.385,-1.107,H,b-D-Glcp,"3,6",3.49,54,0,b,d,glcp,glc,P
HETATM,72,H4O,BGC,A,3,6.181,-4.12,-0.016,H,b-D-Glcp,"3,6",-1.0,-1,0,b,d,glcp,glc,P
HETATM,73,C6,RAM,A,4,2.567,-3.085,-7.338,C,a-L-Rhap,"3,6,6",17.4,80,0,a,l,rhap,rha,P
HETATM,74,C5,RAM,A,4,3.927,-2.539,-6.913,C,a-L-Rhap,"3,6,6",69.1,80,0,a,l,rhap,rha,P
HETATM,75,O5,RAM,A,4,3.697,-1.687,-5.785,O,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,76,C1,RAM,A,4,4.881,-1.069,-5.268,C,a-L-Rhap,"3,6,6",101.2,80,0,a,l,rhap,rha,P
HETATM,77,C2,RAM,A,4,5.622,-0.261,-6.358,C,a-L-Rhap,"3,6,6",70.8,80,0,a,l,rhap,rha,P
HETATM,78,O2,RAM,A,4,4.813,0.853,-6.788,O,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,79,C3,RAM,A,4,5.923,-1.178,-7.548,C,a-L-Rhap,"3,6,6",71.1,80,0,a,l,rhap,rha,P
HETATM,80,O3,RAM,A,4,6.595,-0.467,-8.601,O,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,81,C4,RAM,A,4,4.62,-1.792,-8.066,C,a-L-Rhap,"3,6,6",72.8,80,0,a,l,rhap,rha,P
HETATM,82,O4,RAM,A,4,4.915,-2.681,-9.151,O,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,83,H6,RAM,A,4,1.881,-2.274,-7.607,H,a-L-Rhap,"3,6,6",1.26,79,0,a,l,rhap,rha,P
HETATM,84,H61,RAM,A,4,2.651,-3.767,-8.189,H,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,85,H62,RAM,A,4,2.101,-3.624,-6.506,H,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,86,H5,RAM,A,4,4.54,-3.394,-6.597,H,a-L-Rhap,"3,6,6",3.7,79,0,a,l,rhap,rha,P
HETATM,87,H1,RAM,A,4,4.553,-0.352,-4.514,H,a-L-Rhap,"3,6,6",4.79,79,0,a,l,rhap,rha,P
HETATM,88,H2,RAM,A,4,6.563,0.151,-5.975,H,a-L-Rhap,"3,6,6",3.96,79,0,a,l,rhap,rha,P
HETATM,89,H2O,RAM,A,4,4.859,1.526,-6.089,H,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,90,H3,RAM,A,4,6.613,-1.972,-7.235,H,a-L-Rhap,"3,6,6",3.76,79,0,a,l,rhap,rha,P
HETATM,91,H3O,RAM,A,4,6.95,-1.145,-9.202,H,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
HETATM,92,H4,RAM,A,4,3.963,-1.007,-8.461,H,a-L-Rhap,"3,6,6",3.37,79,0,a,l,rhap,rha,P
HETATM,93,H4O,RAM,A,4,5.071,-2.11,-9.927,H,a-L-Rhap,"3,6,6",-1.0,-1,0,a,l,rhap,rha,P
